E,N,Q,b,c,failures,independent_board,inst_reputations,num_trials,output,permitted_strategies,q,rep,reputation_norm,reputations,run_type,runs_per_trial,seed1,seed2,seed3,seed4,successes,u_a,u_p,u_s,w
0.0,50,2,5.0,1.0,99,false,0.7508,10,output/fixation_paper_multitype_final.csv,123,0.1,9,stern judging,0.505108,equal,100,3094271954,160937628,2738019839,3892085964,1,0.02,0.02,0.0,1.0
0.0,50,1,5.0,1.0,100,false,0.4868,10,output/fixation_paper_multitype_final.csv,123,0.1,4,stern judging,0.504436,equal,100,3687805086,2491352305,2508920711,1587003306,0,0.02,0.02,0.0,1.0
0.0,50,2,5.0,1.0,100,false,0.7504000000000001,10,output/fixation_paper_multitype_final.csv,123,0.1,3,stern judging,0.5032520000000001,equal,100,2975585007,2510377535,2000219535,115323781,0,0.02,0.02,0.0,1.0
0.0,50,1,5.0,1.0,100,false,0.5036,10,output/fixation_paper_multitype_final.csv,123,0.1,3,stern judging,0.501684,equal,100,3930515362,2526275110,2434496757,2381245198,0,0.02,0.02,0.0,1.0
0.0,50,50,5.0,1.0,100,true,0.9619999999999999,10,output/fixation_paper_multitype_final.csv,123,0.1,1,stern judging,0.508256,Disc,100,825057441,1004074019,804270345,1813579453,0,0.02,0.02,0.0,1.0
0.0,50,1,5.0,1.0,99,false,0.49119999999999997,10,output/fixation_paper_multitype_final.csv,123,0.1,8,stern judging,0.504556,equal,100,1050047780,3965369818,1198075866,1516766800,1,0.02,0.02,0.0,1.0
0.0,50,2,5.0,1.0,100,false,0.7499999999999999,10,output/fixation_paper_multitype_final.csv,123,0.1,5,stern judging,0.503956,equal,100,2965422559,837590782,1359513328,3067387169,0,0.02,0.02,0.0,1.0
0.0,50,2,5.0,1.0,100,false,0.7568,10,output/fixation_paper_multitype_final.csv,123,0.1,7,stern judging,0.503572,equal,100,593229261,3623961819,4069151275,3494409329,0,0.02,0.02,0.0,1.0
0.0,50,50,5.0,1.0,100,true,0.9625999999999999,10,output/fixation_paper_multitype_final.csv,123,0.1,4,stern judging,0.50968,Disc,100,3443368381,1561117600,2015447883,1325741548,0,0.02,0.02,0.0,1.0
0.0,50,2,5.0,1.0,99,false,0.7465999999999999,10,output/fixation_paper_multitype_final.csv,123,0.1,8,stern judging,0.50372,equal,100,2925611719,757611393,3082452714,244896182,1,0.02,0.02,0.0,1.0
0.0,50,2,5.0,1.0,100,false,0.7542,10,output/fixation_paper_multitype_final.csv,123,0.1,10,stern judging,0.501704,equal,100,2394741560,155481102,1675257903,1125662500,0,0.02,0.02,0.0,1.0
0.0,50,50,5.0,1.0,100,true,0.9631999999999998,10,output/fixation_paper_multitype_final.csv,123,0.1,5,stern judging,0.508396,Disc,100,1574056052,1523565866,659764183,481937497,0,0.02,0.02,0.0,1.0
0.0,50,1,5.0,1.0,100,false,0.5020000000000001,10,output/fixation_paper_multitype_final.csv,123,0.1,10,stern judging,0.504056,equal,100,3501276496,1916308487,2884299057,212405882,0,0.02,0.02,0.0,1.0
0.0,50,2,5.0,1.0,100,false,0.7505999999999999,10,output/fixation_paper_multitype_final.csv,123,0.1,6,stern judging,0.5023,equal,100,2477149355,278142066,2804006621,1852461561,0,0.02,0.02,0.0,1.0
0.0,50,50,5.0,1.0,100,true,0.9625999999999999,10,output/fixation_paper_multitype_final.csv,123,0.1,2,stern judging,0.510464,Disc,100,1325850089,2563225146,863079681,3760565333,0,0.02,0.02,0.0,1.0
0.0,50,50,5.0,1.0,100,true,0.9621999999999998,10,output/fixation_paper_multitype_final.csv,123,0.1,9,stern judging,0.509736,Disc,100,3130845861,1564334926,2150181349,366305227,0,0.02,0.02,0.0,1.0
0.0,50,50,5.0,1.0,100,true,0.9623999999999998,10,output/fixation_paper_multitype_final.csv,123,0.1,8,stern judging,0.509688,Disc,100,1444308036,406261271,3142077794,3802135029,0,0.02,0.02,0.0,1.0
0.0,50,50,5.0,1.0,100,false,1.0,10,output/fixation_paper_multitype_final.csv,123,0.1,1,stern judging,0.504128,equal,100,3913986588,977968592,2019197571,1643815262,0,0.02,0.02,0.0,1.0
0.0,50,50,5.0,1.0,100,true,0.9623999999999998,10,output/fixation_paper_multitype_final.csv,123,0.1,6,stern judging,0.509712,Disc,100,1165085912,2793248193,1782232896,3680929680,0,0.02,0.02,0.0,1.0
0.0,50,50,5.0,1.0,100,true,0.9641999999999998,10,output/fixation_paper_multitype_final.csv,123,0.1,10,stern judging,0.507876,Disc,100,39710085,266441375,2016258181,2193240693,0,0.02,0.02,0.0,1.0
0.0,50,50,5.0,1.0,100,false,1.0,10,output/fixation_paper_multitype_final.csv,123,0.1,2,stern judging,0.502392,equal,100,1782424626,2179447094,1664771370,1727639570,0,0.02,0.02,0.0,1.0
0.0,50,50,5.0,1.0,100,false,1.0,10,output/fixation_paper_multitype_final.csv,123,0.1,4,stern judging,0.501868,equal,100,1569131151,1818862117,2350150913,250941556,0,0.02,0.02,0.0,1.0
0.0,50,50,5.0,1.0,100,false,1.0,10,output/fixation_paper_multitype_final.csv,123,0.1,3,stern judging,0.50344,equal,100,2718039288,4029003726,839009843,4071681473,0,0.02,0.02,0.0,1.0
0.0,50,50,5.0,1.0,100,false,1.0,10,output/fixation_paper_multitype_final.csv,123,0.1,6,stern judging,0.502156,equal,100,399641176,557968366,3773737824,3917458191,0,0.02,0.02,0.0,1.0
0.0,50,50,5.0,1.0,100,false,1.0,10,output/fixation_paper_multitype_final.csv,123,0.1,5,stern judging,0.50372,equal,100,2770752872,3107064049,3033966239,3494993234,0,0.02,0.02,0.0,1.0
0.0,50,1,5.0,1.0,93,false,0.47940000000000005,10,output/fixation_paper_multitype_final.csv,123,0.1,4,stern judging,0.5019,AllC,100,3406062389,2205022310,3277963616,1507691381,7,0.02,0.02,0.0,1.0
0.0,50,2,5.0,1.0,98,false,0.7489999999999999,10,output/fixation_paper_multitype_final.csv,123,0.1,4,stern judging,0.501884,AllC,100,2965422559,837590782,1359513328,3067387169,2,0.02,0.02,0.0,1.0
0.0,50,50,5.0,1.0,100,false,1.0,10,output/fixation_paper_multitype_final.csv,123,0.1,10,stern judging,0.504412,equal,100,2318692008,4249821368,2023146472,1954785734,0,0.02,0.02,0.0,1.0
0.0,50,50,5.0,1.0,100,false,1.0,10,output/fixation_paper_multitype_final.csv,123,0.1,8,stern judging,0.503908,equal,100,3980614795,437318025,8057705,1281548053,0,0.02,0.02,0.0,1.0
0.0,50,50,5.0,1.0,100,false,1.0,10,output/fixation_paper_multitype_final.csv,123,0.1,9,stern judging,0.502448,equal,100,2336006514,3752603071,2529599412,1996639270,0,0.02,0.02,0.0,1.0
0.0,50,50,5.0,1.0,100,false,1.0,10,output/fixation_paper_multitype_final.csv,123,0.1,7,stern judging,0.50236,equal,100,3838909624,564176415,3404334542,3104513964,0,0.02,0.02,0.0,1.0
0.0,50,2,5.0,1.0,98,false,0.7486,10,output/fixation_paper_multitype_final.csv,123,0.1,3,stern judging,0.503572,AllC,100,1050047780,3965369818,1198075866,1516766800,2,0.02,0.02,0.0,1.0
0.0,50,1,5.0,1.0,92,false,0.48960000000000004,10,output/fixation_paper_multitype_final.csv,123,0.1,1,stern judging,0.500648,AllC,100,467487861,1064087524,2404373149,4052207910,8,0.02,0.02,0.0,1.0
0.0,50,1,5.0,1.0,100,false,0.4836000000000001,10,output/fixation_paper_multitype_final.csv,123,0.1,3,stern judging,0.497288,AllD,100,3406062389,2205022310,3277963616,1507691381,0,0.02,0.02,0.0,1.0
0.0,50,1,5.0,1.0,100,false,0.5128,10,output/fixation_paper_multitype_final.csv,123,0.1,1,stern judging,0.49983200000000005,AllD,100,399641176,557968366,3773737824,3917458191,0,0.02,0.02,0.0,1.0
0.0,50,2,5.0,1.0,98,false,0.7328,10,output/fixation_paper_multitype_final.csv,123,0.1,10,stern judging,0.501548,AllC,100,3501276496,1916308487,2884299057,212405882,2,0.02,0.02,0.0,1.0
0.0,50,1,5.0,1.0,100,false,0.518,10,output/fixation_paper_multitype_final.csv,123,0.1,2,stern judging,0.500288,AllD,100,2770752872,3107064049,3033966239,3494993234,0,0.02,0.02,0.0,1.0
0.0,50,50,5.0,1.0,100,false,1.0,10,output/fixation_paper_multitype_final.csv,123,0.1,5,stern judging,0.500312,AllC,100,3913986588,977968592,2019197571,1643815262,0,0.02,0.02,0.0,1.0
0.0,50,2,5.0,1.0,98,false,0.7384,10,output/fixation_paper_multitype_final.csv,123,0.1,8,stern judging,0.499396,AllC,100,2394741560,155481102,1675257903,1125662500,2,0.02,0.02,0.0,1.0
0.0,50,2,5.0,1.0,98,false,0.7422000000000001,10,output/fixation_paper_multitype_final.csv,123,0.1,5,stern judging,0.5030079999999999,AllC,100,593229261,3623961819,4069151275,3494409329,2,0.02,0.02,0.0,1.0
0.0,50,1,5.0,1.0,86,false,0.5062000000000001,10,output/fixation_paper_multitype_final.csv,123,0.1,8,stern judging,0.50132,AllC,100,3094271954,160937628,2738019839,3892085964,14,0.02,0.02,0.0,1.0
0.0,50,2,5.0,1.0,97,false,0.7662,10,output/fixation_paper_multitype_final.csv,123,0.1,1,stern judging,0.49936,AllC,100,3930515362,2526275110,2434496757,2381245198,3,0.02,0.02,0.0,1.0
0.0,50,1,5.0,1.0,89,false,0.48260000000000003,10,output/fixation_paper_multitype_final.csv,123,0.1,5,stern judging,0.5044,AllC,100,2821442250,4195959136,4242954019,518784204,11,0.02,0.02,0.0,1.0
0.0,50,2,5.0,1.0,97,false,0.7716000000000001,10,output/fixation_paper_multitype_final.csv,123,0.1,6,stern judging,0.501856,AllC,100,3443368381,1561117600,2015447883,1325741548,3,0.02,0.02,0.0,1.0
0.0,50,1,5.0,1.0,88,false,0.47859999999999997,10,output/fixation_paper_multitype_final.csv,123,0.1,2,stern judging,0.500996,AllC,100,406340876,3346694229,2043245436,1876482308,12,0.02,0.02,0.0,1.0
0.0,50,2,5.0,1.0,97,false,0.7462000000000001,10,output/fixation_paper_multitype_final.csv,123,0.1,7,stern judging,0.49992800000000004,AllC,100,2925611719,757611393,3082452714,244896182,3,0.02,0.02,0.0,1.0
0.0,50,50,5.0,1.0,100,false,1.0,10,output/fixation_paper_multitype_final.csv,123,0.1,1,stern judging,0.503672,AllC,100,2477149355,278142066,2804006621,1852461561,0,0.02,0.02,0.0,1.0
0.0,50,2,5.0,1.0,96,false,0.7559999999999999,10,output/fixation_paper_multitype_final.csv,123,0.1,2,stern judging,0.5031,AllC,100,825057441,1004074019,804270345,1813579453,4,0.02,0.02,0.0,1.0
0.0,50,1,5.0,1.0,100,false,0.47979999999999995,10,output/fixation_paper_multitype_final.csv,123,0.1,7,stern judging,0.4988080000000001,AllD,100,2336006514,3752603071,2529599412,1996639270,0,0.02,0.02,0.0,1.0
0.0,50,1,5.0,1.0,100,false,0.5008,10,output/fixation_paper_multitype_final.csv,123,0.1,5,stern judging,0.49658799999999986,AllD,100,2318692008,4249821368,2023146472,1954785734,0,0.02,0.02,0.0,1.0
0.0,50,1,5.0,1.0,100,false,0.49920000000000003,10,output/fixation_paper_multitype_final.csv,123,0.1,6,stern judging,0.500692,AllD,100,3980614795,437318025,8057705,1281548053,0,0.02,0.02,0.0,1.0
0.0,50,2,5.0,1.0,100,false,0.7388000000000001,10,output/fixation_paper_multitype_final.csv,123,0.1,1,stern judging,0.4996880000000001,AllD,100,3406062389,2205022310,3277963616,1507691381,0,0.02,0.02,0.0,1.0
0.0,50,1,5.0,1.0,92,false,0.5072,10,output/fixation_paper_multitype_final.csv,123,0.1,9,stern judging,0.503356,AllC,100,3687805086,2491352305,2508920711,1587003306,8,0.02,0.02,0.0,1.0
0.0,50,1,5.0,1.0,84,false,0.4968,10,output/fixation_paper_multitype_final.csv,123,0.1,7,stern judging,0.504296,AllC,100,3413588362,3410276037,988999357,1092160006,16,0.02,0.02,0.0,1.0
0.0,50,1,5.0,1.0,100,false,0.498,10,output/fixation_paper_multitype_final.csv,123,0.1,4,stern judging,0.50056,AllD,100,2965422559,837590782,1359513328,3067387169,0,0.02,0.02,0.0,1.0
0.0,50,50,5.0,1.0,100,false,1.0,10,output/fixation_paper_multitype_final.csv,123,0.1,6,stern judging,0.502548,AllC,100,1165085912,2793248193,1782232896,3680929680,0,0.02,0.02,0.0,1.0
0.0,50,1,5.0,1.0,100,false,0.4996,10,output/fixation_paper_multitype_final.csv,123,0.1,8,stern judging,0.499584,AllD,100,3838909624,564176415,3404334542,3104513964,0,0.02,0.02,0.0,1.0
0.0,50,50,5.0,1.0,99,false,1.0,10,output/fixation_paper_multitype_final.csv,123,0.1,3,stern judging,0.5037400000000001,AllC,100,3130845861,1564334926,2150181349,366305227,1,0.02,0.02,0.0,1.0
0.0,50,1,5.0,1.0,88,false,0.4854,10,output/fixation_paper_multitype_final.csv,123,0.1,10,stern judging,0.50018,AllC,100,2975585007,2510377535,2000219535,115323781,12,0.02,0.02,0.0,1.0
0.0,50,2,5.0,1.0,98,false,0.7517999999999999,10,output/fixation_paper_multitype_final.csv,123,0.1,9,stern judging,0.503488,AllC,100,1574056052,1523565866,659764183,481937497,2,0.02,0.02,0.0,1.0
0.0,50,1,5.0,1.0,100,false,0.5006,10,output/fixation_paper_multitype_final.csv,123,0.1,10,stern judging,0.4998560000000001,AllD,100,467487861,1064087524,2404373149,4052207910,0,0.02,0.02,0.0,1.0
0.0,50,1,5.0,1.0,88,false,0.5154,10,output/fixation_paper_multitype_final.csv,123,0.1,6,stern judging,0.5027760000000001,AllC,100,770372699,2091145227,3971252322,580848821,12,0.02,0.02,0.0,1.0
0.0,50,1,5.0,1.0,100,false,0.4926,10,output/fixation_paper_multitype_final.csv,123,0.1,9,stern judging,0.50078,AllD,100,1050047780,3965369818,1198075866,1516766800,0,0.02,0.02,0.0,1.0
0.0,50,1,5.0,1.0,86,false,0.5006,10,output/fixation_paper_multitype_final.csv,123,0.1,3,stern judging,0.5003759999999999,AllC,100,3130660469,323596522,3065684426,1347038019,14,0.02,0.02,0.0,1.0
0.0,50,2,5.0,1.0,100,false,0.7417999999999999,10,output/fixation_paper_multitype_final.csv,123,0.1,3,stern judging,0.497304,AllD,100,3501276496,1916308487,2884299057,212405882,0,0.02,0.02,0.0,1.0
0.0,50,2,5.0,1.0,100,false,0.7611999999999999,10,output/fixation_paper_multitype_final.csv,123,0.1,2,stern judging,0.501204,AllD,100,399641176,557968366,3773737824,3917458191,0,0.02,0.02,0.0,1.0
0.0,50,50,5.0,1.0,100,false,1.0,10,output/fixation_paper_multitype_final.csv,123,0.1,7,stern judging,0.502836,AllC,100,39710085,266441375,2016258181,2193240693,0,0.02,0.02,0.0,1.0
0.0,50,2,5.0,1.0,100,false,0.7560000000000001,10,output/fixation_paper_multitype_final.csv,123,0.1,8,stern judging,0.49790400000000007,AllD,100,3094271954,160937628,2738019839,3892085964,0,0.02,0.02,0.0,1.0
0.0,50,2,5.0,1.0,100,false,0.7455999999999999,10,output/fixation_paper_multitype_final.csv,123,0.1,4,stern judging,0.499056,AllD,100,2770752872,3107064049,3033966239,3494993234,0,0.02,0.02,0.0,1.0
0.0,50,2,5.0,1.0,100,false,0.7642,10,output/fixation_paper_multitype_final.csv,123,0.1,7,stern judging,0.500584,AllD,100,593229261,3623961819,4069151275,3494409329,0,0.02,0.02,0.0,1.0
0.0,50,2,5.0,1.0,100,false,0.7465999999999999,10,output/fixation_paper_multitype_final.csv,123,0.1,6,stern judging,0.502668,AllD,100,2394741560,155481102,1675257903,1125662500,0,0.02,0.02,0.0,1.0
0.0,50,50,5.0,1.0,100,false,1.0,10,output/fixation_paper_multitype_final.csv,123,0.1,9,stern judging,0.500488,AllC,100,1569131151,1818862117,2350150913,250941556,0,0.02,0.02,0.0,1.0
0.0,50,2,5.0,1.0,100,false,0.7342,10,output/fixation_paper_multitype_final.csv,123,0.1,9,stern judging,0.502496,AllD,100,3930515362,2526275110,2434496757,2381245198,0,0.02,0.02,0.0,1.0
0.0,50,2,5.0,1.0,100,false,0.7494000000000001,10,output/fixation_paper_multitype_final.csv,123,0.1,10,stern judging,0.49926000000000004,AllD,100,2821442250,4195959136,4242954019,518784204,0,0.02,0.02,0.0,1.0
0.0,50,2,5.0,1.0,100,false,0.7369999999999999,10,output/fixation_paper_multitype_final.csv,123,0.1,5,stern judging,0.49861599999999995,AllD,100,3913986588,977968592,2019197571,1643815262,0,0.02,0.02,0.0,1.0
0.0,50,50,5.0,1.0,99,false,1.0,10,output/fixation_paper_multitype_final.csv,123,0.1,2,stern judging,0.501936,AllC,100,1325850089,2563225146,863079681,3760565333,1,0.02,0.02,0.0,1.0
0.0,50,50,5.0,1.0,100,false,1.0,10,output/fixation_paper_multitype_final.csv,123,0.1,10,stern judging,0.5021079999999999,AllC,100,2718039288,4029003726,839009843,4071681473,0,0.02,0.02,0.0,1.0
0.0,50,50,5.0,1.0,100,false,1.0,10,output/fixation_paper_multitype_final.csv,123,0.1,8,stern judging,0.50358,AllC,100,1782424626,2179447094,1664771370,1727639570,0,0.02,0.02,0.0,1.0
0.0,50,50,5.0,1.0,100,false,1.0,10,output/fixation_paper_multitype_final.csv,123,0.1,4,stern judging,0.504796,AllC,100,1444308036,406261271,3142077794,3802135029,0,0.02,0.02,0.0,1.0
0.0,50,50,5.0,1.0,100,false,1.0,10,output/fixation_paper_multitype_final.csv,123,0.1,1,stern judging,0.497676,AllD,100,3443368381,1561117600,2015447883,1325741548,0,0.02,0.02,0.0,1.0
0.0,50,50,5.0,1.0,100,false,1.0,10,output/fixation_paper_multitype_final.csv,123,0.1,2,stern judging,0.497896,AllD,100,406340876,3346694229,2043245436,1876482308,0,0.02,0.02,0.0,1.0
0.0,50,50,5.0,1.0,100,false,1.0,10,output/fixation_paper_multitype_final.csv,123,0.1,9,stern judging,0.499684,AllD,100,3406062389,2205022310,3277963616,1507691381,0,0.02,0.02,0.0,1.0
0.0,50,50,5.0,1.0,100,false,1.0,10,output/fixation_paper_multitype_final.csv,123,0.1,7,stern judging,0.49965600000000004,AllD,100,2318692008,4249821368,2023146472,1954785734,0,0.02,0.02,0.0,1.0
0.0,50,50,5.0,1.0,100,false,1.0,10,output/fixation_paper_multitype_final.csv,123,0.1,4,stern judging,0.497616,AllD,100,2477149355,278142066,2804006621,1852461561,0,0.02,0.02,0.0,1.0
0.0,50,2,5.0,1.0,100,false,0.7644,10,output/fixation_paper_multitype_final.csv,123,0.1,3,stern judging,0.508456,Disc,100,399641176,557968366,3773737824,3917458191,0,0.02,0.02,0.0,1.0
0.0,50,50,5.0,1.0,100,false,1.0,10,output/fixation_paper_multitype_final.csv,123,0.1,3,stern judging,0.49711600000000006,AllD,100,2925611719,757611393,3082452714,244896182,0,0.02,0.02,0.0,1.0
0.0,50,50,5.0,1.0,100,false,1.0,10,output/fixation_paper_multitype_final.csv,123,0.1,6,stern judging,0.501472,AllD,100,2336006514,3752603071,2529599412,1996639270,0,0.02,0.02,0.0,1.0
0.0,50,50,5.0,1.0,100,false,1.0,10,output/fixation_paper_multitype_final.csv,123,0.1,5,stern judging,0.502496,AllD,100,825057441,1004074019,804270345,1813579453,0,0.02,0.02,0.0,1.0
0.0,50,2,5.0,1.0,100,false,0.7442,10,output/fixation_paper_multitype_final.csv,123,0.1,5,stern judging,0.508624,Disc,100,3094271954,160937628,2738019839,3892085964,0,0.02,0.02,0.0,1.0
0.0,50,2,5.0,1.0,100,false,0.7492,10,output/fixation_paper_multitype_final.csv,123,0.1,1,stern judging,0.507928,Disc,100,3130660469,323596522,3065684426,1347038019,0,0.02,0.02,0.0,1.0
0.0,50,50,5.0,1.0,100,false,1.0,10,output/fixation_paper_multitype_final.csv,123,0.1,8,stern judging,0.49730800000000003,AllD,100,3980614795,437318025,8057705,1281548053,0,0.02,0.02,0.0,1.0
0.0,50,2,5.0,1.0,100,false,0.7544,10,output/fixation_paper_multitype_final.csv,123,0.1,2,stern judging,0.507072,Disc,100,3501276496,1916308487,2884299057,212405882,0,0.02,0.02,0.0,1.0
0.0,50,1,5.0,1.0,99,false,0.4968,10,output/fixation_paper_multitype_final.csv,123,0.1,8,stern judging,0.5085599999999999,Disc,100,467487861,1064087524,2404373149,4052207910,1,0.02,0.02,0.0,1.0
0.0,50,1,5.0,1.0,98,false,0.5042,10,output/fixation_paper_multitype_final.csv,123,0.1,7,stern judging,0.507904,Disc,100,1574056052,1523565866,659764183,481937497,2,0.02,0.02,0.0,1.0
0.0,50,2,5.0,1.0,100,false,0.7444,10,output/fixation_paper_multitype_final.csv,123,0.1,6,stern judging,0.507656,Disc,100,2770752872,3107064049,3033966239,3494993234,0,0.02,0.02,0.0,1.0
0.0,50,2,5.0,1.0,100,false,0.755,10,output/fixation_paper_multitype_final.csv,123,0.1,7,stern judging,0.509272,Disc,100,593229261,3623961819,4069151275,3494409329,0,0.02,0.02,0.0,1.0
0.0,50,1,5.0,1.0,99,false,0.4989999999999999,10,output/fixation_paper_multitype_final.csv,123,0.1,10,stern judging,0.507084,Disc,100,1050047780,3965369818,1198075866,1516766800,1,0.02,0.02,0.0,1.0
0.0,50,50,5.0,1.0,100,false,1.0,10,output/fixation_paper_multitype_final.csv,123,0.1,10,stern judging,0.50466,AllD,100,3687805086,2491352305,2508920711,1587003306,0,0.02,0.02,0.0,1.0
0.0,50,2,5.0,1.0,100,false,0.7491999999999999,10,output/fixation_paper_multitype_final.csv,123,0.1,4,stern judging,0.508644,Disc,100,39710085,266441375,2016258181,2193240693,0,0.02,0.02,0.0,1.0
0.0,50,1,5.0,1.0,99,false,0.4974,10,output/fixation_paper_multitype_final.csv,123,0.1,2,stern judging,0.50852,Disc,100,2965422559,837590782,1359513328,3067387169,1,0.02,0.02,0.0,1.0
0.0,50,2,5.0,1.0,100,false,0.7554,10,output/fixation_paper_multitype_final.csv,123,0.1,10,stern judging,0.50786,Disc,100,3930515362,2526275110,2434496757,2381245198,0,0.02,0.02,0.0,1.0
0.0,50,2,5.0,1.0,100,false,0.7464,10,output/fixation_paper_multitype_final.csv,123,0.1,8,stern judging,0.507292,Disc,100,2394741560,155481102,1675257903,1125662500,0,0.02,0.02,0.0,1.0
0.0,50,1,5.0,1.0,98,false,0.4932,10,output/fixation_paper_multitype_final.csv,123,0.1,9,stern judging,0.509656,Disc,100,770372699,2091145227,3971252322,580848821,2,0.02,0.02,0.0,1.0
0.0,50,1,5.0,1.0,98,false,0.4924,10,output/fixation_paper_multitype_final.csv,123,0.1,6,stern judging,0.505708,Disc,100,2975585007,2510377535,2000219535,115323781,2,0.02,0.02,0.0,1.0
0.0,50,1,5.0,1.0,96,false,0.5042,10,output/fixation_paper_multitype_final.csv,123,0.1,5,stern judging,0.5087879999999999,Disc,100,3130845861,1564334926,2150181349,366305227,4,0.02,0.02,0.0,1.0
0.0,50,2,5.0,1.0,100,false,0.7589999999999999,10,output/fixation_paper_multitype_final.csv,123,0.1,9,stern judging,0.5088239999999999,Disc,100,1569131151,1818862117,2350150913,250941556,0,0.02,0.02,0.0,1.0
0.0,50,1,5.0,1.0,96,false,0.502,10,output/fixation_paper_multitype_final.csv,123,0.1,3,stern judging,0.508652,Disc,100,1165085912,2793248193,1782232896,3680929680,4,0.02,0.02,0.0,1.0
0.0,50,1,5.0,1.0,96,false,0.48979999999999996,10,output/fixation_paper_multitype_final.csv,123,0.1,4,stern judging,0.509964,Disc,100,3838909624,564176415,3404334542,3104513964,4,0.02,0.02,0.0,1.0
0.0,50,1,5.0,1.0,96,false,0.5011999999999999,10,output/fixation_paper_multitype_final.csv,123,0.1,1,stern judging,0.508216,Disc,100,3413588362,3410276037,988999357,1092160006,4,0.02,0.02,0.0,1.0
0.0,50,50,5.0,1.0,100,false,1.0,10,output/fixation_paper_multitype_final.csv,123,0.1,2,stern judging,0.507412,Disc,100,3913986588,977968592,2019197571,1643815262,0,0.02,0.02,0.0,1.0
0.0,50,50,5.0,1.0,100,false,1.0,10,output/fixation_paper_multitype_final.csv,123,0.1,9,stern judging,0.508808,Disc,100,3406062389,2205022310,3277963616,1507691381,0,0.02,0.02,0.0,1.0
0.0,50,50,5.0,1.0,100,false,1.0,10,output/fixation_paper_multitype_final.csv,123,0.1,1,stern judging,0.5078159999999999,Disc,100,2821442250,4195959136,4242954019,518784204,0,0.02,0.02,0.0,1.0
0.0,50,50,5.0,1.0,100,false,1.0,10,output/fixation_paper_multitype_final.csv,123,0.1,5,stern judging,0.509236,Disc,100,1782424626,2179447094,1664771370,1727639570,0,0.02,0.02,0.0,1.0
